"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
34C0001209,NOVANT HEALTH CLEMMONS OUTPATIENT SURGERY CENTER,7210 VILLAGE MEDICAL CIRCLE,CLEMMONS,NC,27012,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
34C0001215,TRIAD CENTER FOR SURGERY DBA KIMEL PARK SURGERY CENTER,180 KIMEL PARK DRIVE SUITE 200,WINSTON SALEM,NC,27103,,(202) 378-0139,96,4,0,98,94,4,2,96,91,7,2,96,91,7,2,96,,1160,431,37,10/01/2023,09/30/2024
34C0001218,SUMMIT HEALTH PARTNERS LLC DBA WESTERN CAROLINA SURGERY CENTER,30 AIRPORT PARK ROAD,FLETCHER,NC,28732,,(828) 900-0220,97,3,0,98,95,4,1,97,89,9,2,96,88,10,2,95,,1282,497,39,10/01/2023,09/30/2024
34C0001221,WAKE SPINE AND SPECIALTY SURGERY CTR DBA RALEIGH NEUROSURGICAL AND SPINE SURGERY CTR,5241 SIX FORKS ROAD SUITE 200,RALEIGH,NC,27609,,(984) 884-1600,99,1,0,100,95,5,0,98,98,1,1,98,97,2,1,99,,634,210,33,10/01/2023,09/30/2024
35C0001004,TRINITY HEALTH,1102 MAIN ST,WILLISTON,ND,58801,,(701) 572-7711,98,1,1,99,91,7,2,95,83,14,3,93,84,13,3,94,,472,171,36,10/01/2023,09/30/2024
35C0001007,ESSENTIA HEALTH WAHPETON ASC,275 11TH ST SOUTH,WAHPETON,ND,58075,,(701) 642-2000,99,1,0,99,97,3,0,99,94,5,1,97,94,6,0,98,,504,227,45,10/01/2023,09/30/2024
35C0001022,CENTER FOR SPECIAL SURGERY,"2829 UNIVERSITY DR S, STE. 103",FARGO,ND,58103,,(701) 356-4770,,,,,,,,,,,,,,,,,4,,,,,
35C0001025,SANFORD HEALTH DICKINSON AMBULATORY SURGERY CTR,2615 FAIRWAY ST,DICKINSON,ND,58601,,(701) 456-6000,99,1,0,99,96,3,1,98,91,7,2,95,87,11,2,95,,885,257,29,10/01/2023,09/30/2024
36C0001001,TOLEDO CLINIC DBA TOLEDO CLINIC OUTPATIENT SURGERY CENTER,4235 SECOR RD,TOLEDO,OH,43623,,(419) 479-5752,,,,,,,,,,,,,,,,,4,,,,,
36C0001010,TRI STATE CENTERS FOR SIGHT INC,"8044 MONTGOMERY RD, SUITE 155",CINCINNATI,OH,45236,,(513) 791-7967,,,,,,,,,,,,,,,,,4,,,,,
36C0001011,CINCINNATI EYE INSTITUTE,1945 CEI DR.,CINCINNATI,OH,45242,,(513) 569-3471,,,,,,,,,,,,,,,,,4,,,,,
36C0001024,OHIO EYE ASSOCIATES INC,466 SOUTH TRIMBLE RD,MANSFIELD,OH,44906,,(419) 756-8000,,,,,,,,,,,,,,,,,4,,,,,
36C0001043,DIGESTIVECARE INC,75 SYLVANIA DR,BEAVERCREEK,OH,45440,,(937) 320-5050,,,,,,,,,,,,,,,,,4,,,,,
36C0001050,EYE SURGERY CENTER OF WOOSTER,3519 FRIENDSVILLE RD.,WOOSTER,OH,44691,,(330) 345-6371,,,,,,,,,,,,,,,,,4,,,,,
36C0001073,VALLEY REGIONAL SURGERY CENTER,283 LOONEY RD,PIQUA,OH,45356,,(937) 778-3848,,,,,,,,,,,,,,,,,4,,,,,
36C0001091,WHITEHALL SURGERY CENTER,1030 REFUGEE RD SUITE 160,PICKERINGTON,OH,43147,,(614) 604-7450,98,2,0,99,94,5,1,97,91,7,2,96,90,8,2,96,,1384,349,25,10/01/2023,09/30/2024
36C0001097,REYNOLDS ROAD SURGICAL CENTER LTD DBA WILDWOOD SURGICAL CENTER,"2865 NORTH REYNOLDS RD, SUITE 190",TOLEDO,OH,43615,,(419) 578-7547,99,1,0,99,95,4,1,97,93,6,1,97,91,8,1,97,2,1370,488,36,10/01/2023,09/30/2024
36C0001116,MENTOR SURGERY CENTER LTD,9485 MENTOR AVE. STE. 1,MENTOR,OH,44060,,(440) 205-5467,,,,,,,,,,,,,,,,,4,,,,,
36C0001122,ORTHOPAEDIC AMBULATORY SURGICAL INTERVENTION SERVICES,4889 MUNSON ST. NW,CANTON,OH,44718,,(330) 498-9898,,,,,,,,,,,,,,,,,4,,,,,
36C0001126,DAYTON EYE SURGERY CENTER,81 SYLVANIA DR,DAYTON,OH,45440,,(937) 431-0645,,,,,,,,,,,,,,,,,4,,,,,
36C0001148,ENDOSCOPY CENTER OF DAYTON NORTH LLC,9000 N. MAIN ST. STE. 405,DAYTON,OH,45415,,(937) 320-5050,,,,,,,,,,,,,,,,,4,,,,,
36C0001155,NEW HORIZONS SURGERY CENTER LLC,1167 INDEPENDENCE AVE.,MARION,OH,43302,,(740) 375-5854,,,,,,,,,,,,,,,,,4,,,,,
36C0001160,ENDOSCOPY CENTER OF NORTHERN OHIO LLC,1299 INDUSTRIAL PARKWAY NORTH SUITE 120,BRUNSWICK,OH,44212,,(330) 225-6468,,,,,,,,,,,,,,,,,4,,,,,
36C0001167,AKRON SURGICAL ASSOCIATES LLC,4125 MEDINA RD. STE. 104,AKRON,OH,44333,,(330) 665-8122,,,,,,,,,,,,,,,,,4,,,,,
36C0001173,WOOSTER MILLTOWN SPECIALTY AND SURGERY CENTER,721 EAST MILLTOWN RD,WOOSTER,OH,44691,,(216) 310-2280,,,,,,,,,,,,,,,,,4,,,,,
36C0001222,MAYFIELD SPINE SURGERY CENTER LLC,4020 SMITH RD,CINCINNATI,OH,45209,,(513) 619-5895,99,1,0,100,96,3,1,98,96,3,1,97,94,5,1,97,,1010,387,38,10/01/2023,09/30/2024
36C0001241,OHIO VALLEY AMBULATORY SURGERY CENTER LLC,608 WASHINGTON BLVD,BELPRE,OH,45714,,(740) 423-4684,,,,,,,,,,,,,,,,,4,,,,,
36C0001251,DOWNTOWN ENDOSCOPY CENTER,700 EAST BROAD ST,COLUMBUS,OH,43215,,(614) 917-1663,,,,,,,,,,,,,,,,,4,,,,,
36C0001292,MIDWEST EYE SURGERY CENTER,4452 EASTGATE BLVD SUITE 305,CINCINNATI,OH,45245,,(513) 752-5700,,,,,,,,,,,,,,,,,4,,,,,
36C0001294,NORTHPOINTE SURGICAL SUITES LLC,3250 NORTHPOINTE DR,ZANESVILLE,OH,43701,,(740) 487-1823,98,2,0,99,96,3,1,98,90,9,1,96,89,11,0,96,,512,239,47,10/01/2023,09/30/2024
36C0001297,TRISTATE SURGERY CTR,405 S. 3RD ST,IRONTON,OH,45638,,(740) 442-7959,,,,,,,,,,,,,,,,,4,,,,,
36C0001298,ENDOSCOPY CENTER OF DAYTON LTD,4200 INDIAN RIPPLE RD,BEAVERCREEK,OH,45440,,(937) 320-5050,,,,,,,,,,,,,,,,,4,,,,,
36C0001301,LANCASTER SPECIALTY SURGERY CENTER,3056 COLUMBUS LANCASTER ROAD NW,LANCASTER,OH,43130,,(740) 974-2731,96,3,1,98,91,8,1,95,91,8,1,96,88,12,0,96,,472,186,39,10/01/2023,09/30/2024
36C0001306,TRIHEALTH SURGERY CENTER -- ANDERSON,7810 FIVE MILE ROAD SUITE B,CINCINNATI,OH,45230,,(000) 000-0000,98,2,0,99,93,5,2,96,92,7,1,96,93,7,0,98,,909,184,20,10/01/2023,09/30/2024
36C0001308,ONYX AND PEARL SURGICAL SUITES LLC,465 NORTH CLEVELAND AVE SUITE 150,WESTERVILLE,OH,43082,,(614) 918-0030,97,2,1,98,92,7,1,95,90,8,2,95,85,14,1,94,,764,186,24,10/01/2023,09/30/2024
36C0001315,NWO SURGERY CENTER LLC,15028 EAST US ROUTE 224,FINDLAY,OH,45840,,(419) 427-3040,99,1,0,100,92,6,2,95,96,4,0,98,93,6,1,97,,895,275,31,10/01/2023,09/30/2024
36C0001326,WHEELING HOSPITAL AMBULATORY SURGERY CENTER LLC,68 STATE ROUTE 7,BRIDGEPORT,OH,43912,,(740) 676-6600,99,1,0,99,94,5,1,97,92,7,1,97,92,7,1,97,,2387,696,29,10/01/2023,09/30/2024
36C0001327,THREE GABLES SURGERY CENTER,5897 COUNTY ROAD 107,PROCTORVILLE,OH,45669,,(740) 886-9911,97,3,0,98,90,8,2,94,89,8,3,95,92,7,1,97,,1009,208,21,10/01/2023,09/30/2024
36C0001332,WEST CHESTER SURGICAL SUITES LLC,8742 UNION CENTRE BOULEVARD #8744,WEST CHESTER,OH,45069,,(513) 675-3802,,,,,,,,,,,,,,,,,4,,,,,
36C0001343,OSU WEXNER MEDICAL CENTER AMUBLATORY SURGERY CENTER NEW ALBANY,6100 NORTH HAMILTON ROAD 2ND FLOOR SUITE 2D,WESTERVILLE,OH,43081,,(614) 814-8434,98,2,0,99,93,6,1,96,91,7,2,96,91,8,1,97,,7589,1279,17,10/01/2023,09/30/2024
36C0001350,OSU WEXNER MEDICAL CENTER ASC DBA OSU WEXNER MEDICAL CENTER ASC DUBLIN,6700 UNIVERSITY BOULEVARD 2ND FLOOR SUITE 2D,DUBLIN,OH,43016,,(614) 814-7777,,,,,,,,,,,,,,,,,4,,,,,
36C0001353,SURGERY CENTER OF SOUTHWEST OHIO LLC DBA THE SURGERY CENTER OF SOUTHWEST OHIO,2210 ARBOR BOULEVARD SUITE 1A,MORAINE,OH,45439,,(937) 952-0201,,,,,,,,,,,,,,,,,4,,,,,
37C0001026,GI OR NORMAN,1125 NORTH PORTER SUITE 304,NORMAN,OK,73071,,(405) 515-5900,,,,,,,,,,,,,,,,,4,,,,,
37C0001032,MCGEE EYE SURGERY CENTER LLC,1000 N. LINCOLN BLVD. #150,OKLAHOMA CITY,OK,73104,,(405) 232-8696,,,,,,,,,,,,,,,,,4,,,,,
37C0001055,USPI MEMORIAL SURGERY CENTER,8131 SOUTH MEMORIAL DR SUITE 107,TULSA,OK,74133,,(918) 249-7921,96,4,0,98,92,6,2,95,89,9,2,94,84,14,2,94,,897,297,33,10/01/2023,09/30/2024
37C0001061,WEST NORMAN ENDOSCOPY,3101 WEST TECUMSEH RD SUITE 100,NORMAN,OK,73072,,(405) 515-5900,,,,,,,,,,,,,,,,,4,,,,,
37C0001068,ORTHO CENTERAL ASC,3400 WEST TECUMSEH RD SUITE 301,NORMAN,OK,73072,,(405) 801-4200,,,,,,,,,,,,,,,,,4,,,,,
37C0001074,GSI ASC LLC DBA GASTROENTEROLOGY SPECIALISTS ASC,10210 EAST 91ST STREET SOUTH,TULSA,OK,74133,,(918) 940-8500,,,,,,,,,,,,,,,,,4,,,,,
38C0001030,INTERSTATE AMBULATORY SURGERY CENTER,3500 N INTERSTATE AVE.,PORTLAND,OR,97227,,(971) 310-3089,97,2,1,98,94,5,1,96,88,10,2,95,83,15,2,94,,2369,909,38,10/01/2023,09/30/2024
38C0001032,SKYLINE AMBULATORY SURGERY CENTER,5125 SKYLINE RD. SOUTH,SALEM,OR,97306,,(971) 310-3082,98,2,0,99,92,7,1,96,88,10,2,95,85,13,2,94,,2811,910,32,10/01/2023,09/30/2024
38C0001046,NGC ENDOSCOPY SERVICES LLC,1130 NORTHWEST 22ND AVE  6TH FLOOR  SUITE 615,PORTLAND,OR,97210,,(503) 229-7137,96,3,1,98,87,11,2,92,81,16,3,92,83,15,2,93,,1035,257,25,10/01/2023,09/30/2024
38C0001054,CASCADE SPINE CENTER LLC,6464 SOUTHWEST BORLAND RD SUITE A1,TUALATIN,OR,97062,,(971) 404-3366,98,2,0,99,92,7,1,96,87,11,2,95,84,14,2,93,,783,277,35,10/01/2023,09/30/2024
38C0001056,CENTER FOR SPECIALTY SURGERY LLC,11782 SW BARNES RD. #200,PORTLAND,OR,97225,,(503) 906-4306,97,3,0,98,92,7,1,96,90,7,3,95,87,11,2,95,,3224,805,25,10/01/2023,09/30/2024
38C0001067,NORTHWEST AMBULATORY SURGERY CENTER LLC,1515 NORTHWEST 18TH AVE SUITE 200,PORTLAND,OR,97209,,(503) 542-4873,98,2,0,99,90,8,2,94,89,9,2,95,87,11,2,94,,603,205,34,10/01/2023,09/30/2024
38C0001068,CASCADE SURGICENTER LLC,"2200 NE NEFF RD, STE. 100",BEND,OR,97701,,(541) 330-8671,,,,,,,,,,,,,,,,,4,,,,,
38C0001074,EAST PORTLAND SURGERY CENTER LLC,9200 SOUTHEAST 91ST AVE SUITE 100,PORTLAND,OR,97086,,(503) 772-6160,95,4,1,97,90,8,2,94,79,16,5,92,78,19,3,91,,1653,474,29,10/01/2023,09/30/2024
38C0001084,ORTHOPEDIC HEALTHCARE ANCILLARY SERVICES LLC DBA SLOCUM AMBULATORY SURGERY CENTER,55 COBURG RD,EUGENE,OR,97401,,(541) 743-2549,,,,,,,,,,,,,,,,,4,,,,,
38C0001085,KAISER PERMANENTE SUNNYBROOK SURGERY CENTER,9900 SE SUNNYSIDE RD.,CLACKAMAS,OR,97015,,(503) 571-4047,97,3,0,98,93,6,1,96,89,9,2,95,85,12,3,93,,2752,845,31,10/01/2023,09/30/2024
38C0001089,DAY SURGERY AT RIVERBEND,3355 RIVERBEND DR # 10,SPRINGFIELD,OR,97477,,(541) 852-4852,,,,,,,,,,,,,,,,,4,,,,,
39C0001017,SOUTHWESTERN AMBULATORY SURGERY CENTER LLC,"500 LEWIS RUN RD, STE.202",WEST MIFFLIN,PA,15122,,(412) 469-6964,96,4,0,98,89,9,2,94,83,16,1,94,81,16,3,93,,497,211,42,10/01/2023,09/30/2024
39C0001020,POCONO AMBULATORY SURGERY CENTER LTD,1 STORM ST,STROUDSBURG,PA,18360,,(570) 421-4978,,,,,,,,,,,,,,,,,4,,,,,
39C0001025,APPLE HILL SURGICAL CENTER,25 MONUMENT RD SUITE 270,YORK,PA,17403,,(717) 741-8252,,,,,,,,,,,,,,,,,4,,,,,
39C0001041,HANOVER SURGICENTER LLC,250 FAME AVE. STE. 130,HANOVER,PA,17331,,(717) 633-1600,98,2,0,99,94,5,1,97,90,8,2,95,86,11,3,94,,951,343,36,10/01/2023,09/30/2024
39C0001096,UPMC HAMOT SURGERY CENTER,200 STATE ST,ERIE,PA,16507,,(814) 453-3900,98,2,0,99,93,6,1,96,93,6,1,96,90,9,1,96,,2203,517,23,10/01/2023,09/30/2024
39C0001099,ROY A HIMELFARB SURGERY CENTER,757 NORLAND AVE. STE. 100,CHAMBERSBURG,PA,17201,,(717) 217-6725,98,2,0,99,96,4,0,98,91,8,1,96,87,12,1,95,,832,241,29,10/01/2023,09/30/2024
39C0001100,YORK ENDOSCOPY CENTER LP,2690 SOUTH FIELD DR,YORK,PA,17403,,(717) 815-4303,97,2,1,98,93,5,2,96,89,7,4,95,85,13,2,94,,2768,793,29,10/01/2023,09/30/2024
39C0001123,BERKSHIRE EYE LLC,2220 RIDGEWOOD RD,WYOMISSING,PA,19610,,(610) 736-0144,98,2,0,99,95,4,1,97,92,6,2,96,90,9,1,97,,824,395,48,10/01/2023,09/30/2024
39C0001168,HERSHEY OUTPATIENT SURGERY CENTER LP,15 HOPE DR,HERSHEY,PA,17033,,(717) 520-8200,96,4,0,98,92,7,1,96,87,12,1,95,84,15,1,94,,862,262,30,10/01/2023,09/30/2024
39C0001176,THE READING HOSPITAL SURGICENTER AT SPRING RIDGE LLC,2603 KEISER BLVD,WYOMISSING,PA,19610,,(484) 628-3079,99,1,0,99,94,5,1,97,93,6,1,97,93,6,1,97,,1239,325,26,10/01/2023,09/30/2024
39C0001187,TURKS HEAD SURGERY CENTER LLC,915 OLD FERN HILL RD BUILDING B SUITE 100,WEST CHESTER,PA,19380,,(484) 723-0100,,,,,,,,,,,,,,,,,4,,,,,
39C0001194,CATARACT AND LASER SURGERY CTR DBA OPTHALMOLGY AND SURGICAL INSTITUTE OF CENTRAL PA,5 TYLER COURT,CARLISLE,PA,17015,,(717) 249-0745,,,,,,,,,,,,,,,,,4,,,,,
39C0001208,THE RENAISSANCE CENTER FOR PLASTIC SURGERY,1845 MEMORIAL HWY,SHAVERTOWN,PA,18708,,(570) 674-6225,,,,,,,,,,,,,,,,,4,,,,,
39C0001226,GAMMA SURGERY CENTER,107 GAMMA DR SUITE 200,PITTSBURGH,PA,15238,,(412) 963-7917,98,2,0,99,96,4,0,98,94,4,2,97,94,4,2,97,,520,260,50,10/01/2023,09/30/2024
39C0001239,HAZLETON SURGERY CENTER LLC,50 MOISEY DR. STE. 100,HAZLETON,PA,18202,,(570) 501-6500,99,1,0,99,93,6,1,96,93,6,1,96,88,12,0,96,,954,275,29,10/01/2023,09/30/2024
39C0001261,ST LUKES ENDOSCOPY CENTER BUXMONT,1107 BETHLEHEM PIKE,SELLERSVILLE,PA,18960,,(267) 985-5050,99,1,0,99,96,3,1,98,95,4,1,97,95,3,2,97,,1626,491,30,10/01/2023,09/30/2024
39C0001308,MONROEVILLE AMBULATORY SURGERY CENTER LLC,4121 MONROEVILLE BLVD,MONROEVILLE,PA,15146,,(412) 380-5624,99,1,0,100,95,4,1,97,96,4,0,98,95,4,1,98,,1319,473,36,10/01/2023,09/30/2024
39C0001314,ALLEGHENEY CLINIC DBA WEXFORD SURGERY CENTER,12311 PERRY HWY,WEXFORD,PA,15090,,(412) 380-5624,99,1,0,99,93,6,1,96,94,5,1,97,94,5,1,97,,2315,612,26,10/01/2023,09/30/2024
39C0001319,BETHEL PARK SURGERY CENTER,990 HIGBEE DR,BETHEL PARK,PA,15102,,(412) 330-6209,99,1,0,99,95,4,1,97,95,4,1,97,92,7,1,97,,1549,478,31,10/01/2023,09/30/2024
39C0001324,PREMIER AT EXTON SURGERY CENTER LLC,491 JOHN YOUNG WAY SUITE 100,EXTON,PA,19341,,(484) 872-8408,96,4,0,98,88,9,3,92,84,13,3,94,81,16,3,92,,1077,280,26,10/01/2023,09/30/2024
39C0001327,GEISINGER-HM JOINT VENTURE LLC,10 CHOATE CIRCLE,MONTOURSVILLE,PA,17754,,(570) 368-5566,99,1,0,100,97,3,0,98,97,2,1,98,94,4,2,97,2,919,276,30,10/01/2023,09/30/2024
39C0001334,ALLEGHENY CLINIC DBA AHN WESTMORELAND ENDOSCOPY CENTER,118 NATURE PARK RD SUITE 200,GREENSBURG,PA,15601,,(412) 330-5883,99,1,0,99,96,3,1,98,95,4,1,98,96,3,1,98,,1613,589,37,10/01/2023,09/30/2024
39C0001346,BUCKS COUNTY SURGICAL SUITES,2800 KELLY RD SUITE 100,WARRINGTON,PA,18976,,(215) 607-2100,98,2,0,99,94,5,1,97,95,4,1,97,91,8,1,96,,705,285,40,10/01/2023,09/30/2024
39C0001364,ST LUKES AMBULATORY SERVICES INC DBA ST LUKES ENDOSCOPY CENTER-TWIN RIVERS,20 COMMUNITY DRIVE,EASTON,PA,18045,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
39C0001367,WESTERN PA SURGERY CENTER BEAVER COUNTY BRANCH LLC,103 PLEASANT DRIVE,ALIQUIPPA,PA,15143,,(724) 933-3810,,,,,,,,,,,,,,,,,4,,,,,
39C0001380,LOG SURGERY CENTER LLC,413 GRANITE RUN DRIVE,LANCASTER,PA,17601,,(717) 925-2900,,,,,,,,,,,,,,,,,4,,,,,
39C0001391,LECOM AMBULATORY SURGERY CENTER,5202 PEACH STREET,ERIE,PA,16509,,(814) 315-4520,,,,,,,,,,,,,,,,,4,,,,,
41C0001018,BROWN MEDICINE ENDOSCOPY CENTER,62-68 AMARAL STREET,EAST PROVIDENCE,RI,02915,,(401) 649-4031,,,,,,,,,,,,,,,,,4,,,,,
42C0001004,ANMED HEALTH MEDICUS SURGERY CENTER LLC,107 PROFESSIONAL CT,ANDERSON,SC,29621,,(864) 716-7953,98,2,0,99,93,6,1,96,90,8,2,96,93,6,1,97,,928,301,32,10/01/2023,09/30/2024
42C0001017,CAROLINA SURGICAL CENTER,198 WOUTH HEDLONG AVE,ROCK HILL,SC,29732,,(803) 327-4664,99,1,0,99,94,5,1,96,89,9,2,95,88,10,2,95,,839,272,32,10/01/2023,09/30/2024
42C0001019,THE GREENWOOD ENDOSCOPY CENTER INC,103 LINER DR.,GREENWOOD,SC,29646,,(864) 227-3838,98,2,0,99,95,4,1,97,92,7,1,97,89,9,2,95,,1243,367,30,10/01/2023,09/30/2024
42C0001031,PALMETTO SURGERY CENTER LLC,109 BLARNEY DR.,COLUMBIA,SC,29223,,(803) 865-8200,,,,,,,,,,,,,,,,,4,,,,,
42C0001049,SOUTH CAROLINA HEALTH SERVICES,40 OKATIE CENTER BLVD S STE 125,OKATIE,SC,29909,,(843) 705-8823,98,2,0,99,95,4,1,97,89,10,1,96,92,6,2,97,,540,221,41,10/01/2023,09/30/2024
42C0001075,PRISMA HEALTH ASC MIDLANDS DBA PRISMA HEALTH ORTHOPEDIC SURGERY CENTER,104 SALUDA POINTE DRIVE SUITE 200,LEXINGTON,SC,29072,,(803) 939-5050,,,,,,,,,,,,,,,,,4,,,,,
42C0001078,THE SOUTHEASTERN SPINE INSTITUTE AMBULATORY SURGERY CENTER LLC,1106 CHUCK DAWLEY BLVD,MOUNT PLEASANT,SC,29464,,(469) 893-6573,98,2,0,99,91,7,2,95,92,7,1,97,93,5,2,97,2,640,231,36,10/01/2023,09/30/2024
43C0001020,INNOVATIVE PROCEDURAL CENTER LLC,1512 4TH ST. NE,WATERTOWN,SD,57201,,(605) 884-0100,,,,,,,,,,,,,,,,,4,,,,,
43C0001028,SANFORD HEALTH SANFORD CLINIC WATERTOWN SURGICAL CTR,901 4TH ST. NW,WATERTOWN,SD,57201,,(605) 882-8780,99,1,0,99,91,7,2,94,87,10,3,94,78,21,1,92,2,500,134,27,10/01/2023,09/30/2024
44C0001000,PHYSICIAN'S SURGERY CENTER OF KNOXVILLE LLC,1819 CLINCH AVE SUITE 206,KNOXVILLE,TN,37916,,(865) 522-2949,98,2,0,99,93,5,2,96,92,8,0,97,91,6,3,95,,875,227,26,10/01/2023,09/30/2024
44C0001001,EYE SURGERY CENTER OF NASHVILLE LLC,310 25TH AVE NORTH SUITE 105,NASHVILLE,TN,37203,,(615) 329-9023,98,2,0,99,93,6,1,96,94,5,1,97,93,6,1,97,,551,211,38,10/01/2023,09/30/2024
44C0001004,MEMPHIS SURGERY CENTER,1044 CREST HAVEN RD,MEMPHIS,TN,38119,,(901) 682-1516,97,3,0,98,92,6,2,95,88,10,2,95,88,10,2,95,,1094,296,28,10/01/2023,09/30/2024
44C0001006,BRISTOL AMBULATORY SURGER CENTER,350 BLOUNTVILLE HIGHWAY,BRISTOL,TN,37620,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
44C0001008,NORTHRIDGE SURGERY CENTER,647 MYATT DR,MADISON,TN,37115,,(615) 868-8942,98,2,0,99,96,3,1,97,93,5,2,96,91,8,1,96,,675,230,34,10/01/2023,09/30/2024
44C0001023,DIGESTIVE DISEASE ENDOSCOPY CENTER INC,"222 22ND AVE NORTH, SUITE 300",NASHVILLE,TN,37203,,(615) 340-4629,96,3,1,98,90,8,2,94,84,14,2,94,85,13,2,94,,7489,510,7,10/01/2023,09/30/2024
44C0001025,NASHVILLE ENDOSURGERY CENTER,300 20TH AVE NORTH #800,NASHVILLE,TN,37203,,(615) 284-1335,98,2,0,99,94,5,1,97,89,10,1,96,88,11,1,95,,1127,208,18,10/01/2023,09/30/2024
44C0001035,G I DIAGNOSTIC AND THERAPEUTIC CENTER LLC,2020 EXETER,GERMANTOWN,TN,38138,,(901) 682-1233,96,3,1,98,92,6,2,95,89,8,3,95,87,11,2,95,,1429,296,21,10/01/2023,09/30/2024
44C0001037,LEBONHEUR EAST SURGERY CENTER II LP,786 ESTATE PL,MEMPHIS,TN,38120,,(901) 516-1420,,,,,,,,,,,,,,,,,4,,,,,
44C0001056,MEMPHIS GASTROENTEROLOGY ENDOSCOPY CENTER EAST,"8000 WOLF RIVER BLVD., SUITE 200",GERMANTOWN,TN,38138,,(901) 747-3630,94,5,1,97,92,7,1,95,92,7,1,96,89,10,1,96,,1299,277,21,10/01/2023,09/30/2024
44C0001060,PHYSICIANS SURGERY CENTER OF CHATTANOOGA LLC DBA PHYSICIANS SURGERY CENTER OF CHATTANOOGA,924 SPRING CREEK RD,CHATTANOOGA,TN,37412,,(423) 899-1600,98,2,0,99,95,4,1,97,91,8,1,97,92,8,0,97,,820,278,34,10/01/2023,09/30/2024
44C0001065,THE EYE SURERY CENTER OF OAK RIDGE LLC,90 VERMONT AVENUE,OAK RIDGE,TN,37830,,(865) 482-8894,,,,,,,,,,,,,,,,,4,,,,,
44C0001069,METHODIST SURGERY CENTER GERMANTOWN LP,1363 SOUTH GERMANTOWN RD.,GERMANTOWN,TN,38138,,(901) 516-1420,99,1,0,99,95,4,1,97,93,7,0,97,92,8,0,97,,743,211,28,10/01/2023,09/30/2024
44C0001073,BAPTIST SURGERY CENTER DBA BAPTIST AMBULATORY SURGERY CENTER,312 21ST AVE NORTH,NASHVILLE,TN,37203,,(615) 321-7330,98,2,0,99,93,6,1,96,92,7,1,97,90,9,1,96,,879,204,23,10/01/2023,09/30/2024
44C0001081,BOWDEN GASTRO ASSOCIATES LLC,1417 MONROE AVENUE,MEMPHIS,TN,38104,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
44C0001087,CLARKSVILLE SURGERY CENTER LLC,793 WEATHERLY DR,CLARKSVILLE,TN,37043,,(931) 645-1373,97,3,0,98,95,4,1,97,92,7,1,96,91,7,2,96,,922,311,34,10/01/2023,09/30/2024
44C0001088,MIDDLE TENNESSEE AMBULATORY SURGERY CENTER,1800 MEDICAL CENTER PARKWAY SUITE 120,MURFREESBORO,TN,37129,,(615) 849-7500,98,2,0,99,92,6,2,95,91,8,1,96,85,14,1,94,,1218,331,27,10/01/2023,09/30/2024
44C0001097,MOUNTAIN EMPIRE SURGERY CENTER,601 MED TECH PARKWAY,JOHNSON CITY,TN,37604,,(423) 610-1020,97,3,0,98,92,7,1,95,93,4,3,95,91,7,2,96,,650,196,30,10/01/2023,09/30/2024
44C0001098,ADVANCED FAMILY SURGERY CENTER,944 OAK RIDGE TURNPIKE #200,OAK RIDGE,TN,37830,,(865) 835-5000,,,,,,,,,,,,,,,,,4,,,,,
44C0001112,PARKWEST SURGERY CENTER,9430 PARKWEST BLVD SUITE 210,KNOXVILLE,TN,37923,,(865) 531-0494,,,,,,,,,,,,,,,,,4,,,,,
44C0001118,URLOGY AMBULATORY SURGERY CENTER LLC,"1325 WOLF PARK DR. , SUITE 101",GERMANTOWN,TN,38138,,(901) 516-1420,97,3,0,99,93,6,1,96,95,4,1,97,93,6,1,97,,775,230,30,10/01/2023,09/30/2024
44C0001119,SAINT THOMAS CAMPUS SURGICARE LP,4230 HARDING RD SUITE 300,NASHVILLE,TN,37205,,(615) 783-1260,98,2,0,99,94,5,1,97,89,10,1,96,90,10,0,97,,954,279,29,10/01/2023,09/30/2024
